source,source_version,original_name,normalized_name,occurrence_count,occupation_count,hot_technology_count,in_demand_count
O*NET,31.0,Oracle Agile Product Lifecycle Management PLM,oracle agile product lifecycle management plm,2,2,0,0
O*NET,31.0,Oracle Application Express APEX,oracle application express apex,2,2,0,0
O*NET,31.0,Oracle Application Server,oracle application server,5,5,0,0
O*NET,31.0,Oracle Beehive,oracle beehive,1,1,0,0
O*NET,31.0,Oracle Business Intelligence Discoverer,oracle business intelligence discoverer,5,5,0,0
O*NET,31.0,Oracle Business Intelligence Enterprise Edition,oracle business intelligence enterprise edition,45,45,0,0
O*NET,31.0,Oracle Business Intelligence Publisher,oracle business intelligence publisher,1,1,0,0
O*NET,31.0,Oracle Business Intelligence Suite,oracle business intelligence suite,3,3,0,0
O*NET,31.0,Oracle Clinical,oracle clinical,2,2,0,0
O*NET,31.0,Oracle Cloud software,oracle cloud software,4,4,4,0
O*NET,31.0,Oracle Darwin,oracle darwin,1,1,0,0
O*NET,31.0,Oracle Data Guard,oracle data guard,2,2,0,0
O*NET,31.0,Oracle Data Integrator,oracle data integrator,1,1,0,0
O*NET,31.0,Oracle Database,oracle database,87,87,87,1
O*NET,31.0,Oracle Designer,oracle designer,2,2,0,0
O*NET,31.0,Oracle E-Business Suite,oracle e-business suite,4,4,0,0
O*NET,31.0,Oracle E-Business Suite Financials,oracle e-business suite financials,45,45,0,0
O*NET,31.0,Oracle E-Business Suite Human Resources Management System,oracle e-business suite human resources management system,1,1,0,0
O*NET,31.0,Oracle E-Business Suite Logistics,oracle e-business suite logistics,2,2,0,0
O*NET,31.0,Oracle e-Business Suite Supply Chain Management,oracle e-business suite supply chain management,1,1,0,0
O*NET,31.0,Oracle Eloqua,oracle eloqua,29,29,0,0
O*NET,31.0,Oracle Enterprise Asset Management eAM,oracle enterprise asset management eam,1,1,0,0
O*NET,31.0,"Oracle Enterprise Governance, Risk, and Compliance Manager","oracle enterprise governance, risk, and compliance manager",1,1,0,0
O*NET,31.0,Oracle Enterprise Manager,oracle enterprise manager,2,2,0,0
O*NET,31.0,Oracle Enterprise Manager Cloud Control,oracle enterprise manager cloud control,2,2,0,0
O*NET,31.0,Oracle Essbase,oracle essbase,2,2,0,0
O*NET,31.0,Oracle Flow Manufacturing,oracle flow manufacturing,1,1,0,0
O*NET,31.0,Oracle Fusion Applications,oracle fusion applications,38,38,0,0
O*NET,31.0,Oracle Fusion Middleware,oracle fusion middleware,16,16,0,0
O*NET,31.0,Oracle Golden Gate,oracle golden gate,2,2,0,0
O*NET,31.0,Oracle HRIS,oracle hris,9,9,0,7
O*NET,31.0,Oracle Hyperion,oracle hyperion,51,51,0,0
O*NET,31.0,Oracle Hyperion Financial Management,oracle hyperion financial management,1,1,0,0
O*NET,31.0,Oracle Hyperion Planning,oracle hyperion planning,2,2,0,0
O*NET,31.0,Oracle Insurance Compliance Tracker,oracle insurance compliance tracker,1,1,0,0
O*NET,31.0,Oracle Inventory,oracle inventory,1,1,0,0
O*NET,31.0,Oracle iPlanet Web Server,oracle iplanet web server,1,1,0,0
O*NET,31.0,Oracle Java,oracle java,99,99,99,17
O*NET,31.0,Oracle Java 2 Platform Enterprise Edition J2EE,oracle java 2 platform enterprise edition j2ee,9,9,9,0
O*NET,31.0,Oracle Java Enterprise Edition EE,oracle java enterprise edition ee,1,1,0,0
O*NET,31.0,Oracle Java Message Service JMS,oracle java message service jms,2,2,0,0
O*NET,31.0,Oracle JavaServer Pages JSP,oracle javaserver pages jsp,26,26,0,0
O*NET,31.0,Oracle JD Edwards EnterpriseOne,oracle jd edwards enterpriseone,69,69,0,0
O*NET,31.0,Oracle JD Edwards EnterpriseOne Project Management,oracle jd edwards enterpriseone project management,1,1,0,0
O*NET,31.0,Oracle JDBC,oracle jdbc,18,18,0,0
O*NET,31.0,Oracle Jdeveloper,oracle jdeveloper,1,1,0,0
O*NET,31.0,Oracle Learning Management,oracle learning management,1,1,0,0
O*NET,31.0,Oracle Manufacturing Scheduling,oracle manufacturing scheduling,2,2,0,0
O*NET,31.0,Oracle Master Data Management MDM Suite,oracle master data management mdm suite,1,1,0,0
O*NET,31.0,Oracle Migration Workbench,oracle migration workbench,1,1,0,0
O*NET,31.0,Oracle Net Manager,oracle net manager,2,2,0,0
O*NET,31.0,Oracle NetSuite,oracle netsuite,2,2,0,0
O*NET,31.0,Oracle PeopleSoft,oracle peoplesoft,79,79,79,0
O*NET,31.0,Oracle PeopleSoft Enterprise,oracle peoplesoft enterprise,1,1,0,0
O*NET,31.0,Oracle PeopleSoft Enterprise Employee Self-Service,oracle peoplesoft enterprise employee self-service,1,1,0,0
O*NET,31.0,Oracle PeopleSoft Enterprise Financial Management Solutions,oracle peoplesoft enterprise financial management solutions,1,1,0,0
O*NET,31.0,Oracle PeopleSoft Enterprise Human Resources,oracle peoplesoft enterprise human resources,1,1,0,0
O*NET,31.0,Oracle PeopleSoft Enterprise Supply Planning Multi-Site Material Planner,oracle peoplesoft enterprise supply planning multi-site material planner,1,1,0,0
O*NET,31.0,Oracle PeopleSoft Financials,oracle peoplesoft financials,41,41,0,0
O*NET,31.0,Oracle PeopleSoft Human Capital Management,oracle peoplesoft human capital management,1,1,0,0
O*NET,31.0,Oracle PeopleSoft Payroll for North America,oracle peoplesoft payroll for north america,1,1,0,0
O*NET,31.0,Oracle Performance Management Suites,oracle performance management suites,1,1,0,0
O*NET,31.0,Oracle PL/SQL,oracle pl/sql,24,24,24,1
O*NET,31.0,Oracle Primavera Enterprise Project Portfolio Management,oracle primavera enterprise project portfolio management,57,57,57,0
O*NET,31.0,Oracle Primavera P6 Enterprise Portfolio Project Management,oracle primavera p6 enterprise portfolio project management,2,2,0,0
O*NET,31.0,Oracle Primavera P6 Professional Project Management,oracle primavera p6 professional project management,1,1,0,0
O*NET,31.0,Oracle Primavera Systems,oracle primavera systems,13,13,0,0
O*NET,31.0,Oracle Real Application Cluster RAC,oracle real application cluster rac,2,2,0,0
O*NET,31.0,Oracle Recovery Manager,oracle recovery manager,1,1,0,0
O*NET,31.0,Oracle Remote Data Capture,oracle remote data capture,1,1,0,0
O*NET,31.0,Oracle Reports,oracle reports,5,5,0,0
O*NET,31.0,Oracle Retek,oracle retek,1,1,0,0
O*NET,31.0,Oracle Self-Service Human Resources,oracle self-service human resources,1,1,0,0
O*NET,31.0,Oracle Siebel CRM,oracle siebel crm,2,2,0,0
O*NET,31.0,Oracle Siebel Marketing Resource Management,oracle siebel marketing resource management,1,1,0,0
O*NET,31.0,Oracle Siebel Server Sync,oracle siebel server sync,5,5,0,0
O*NET,31.0,Oracle software,oracle software,1,1,0,0
O*NET,31.0,Oracle Solaris,oracle solaris,28,28,0,0
O*NET,31.0,Oracle SQL Developer,oracle sql developer,6,6,6,0
O*NET,31.0,Oracle SQL Loader,oracle sql loader,4,4,0,0
O*NET,31.0,Oracle SQL Plus,oracle sql plus,2,2,0,0
O*NET,31.0,Oracle Taleo,oracle taleo,29,29,0,0
O*NET,31.0,Oracle Unified Directory,oracle unified directory,1,1,0,0
O*NET,31.0,Oracle Universal Content Management,oracle universal content management,1,1,0,0
O*NET,31.0,Oracle Warehouse Builder,oracle warehouse builder,1,1,0,0
O*NET,31.0,Oracle WebLogic Server,oracle weblogic server,25,25,0,0
O*NET,31.0,OrangeHRM,orangehrm,1,1,0,0
O*NET,31.0,Orbitz Worldwide Orbitz for Agents,orbitz worldwide orbitz for agents,1,1,0,0
O*NET,31.0,Orbius,orbius,1,1,0,0
O*NET,31.0,OrCAD Capture,orcad capture,5,5,0,0
O*NET,31.0,Orchard Software Orchard Harvest LIS,orchard software orchard harvest lis,3,3,0,0
O*NET,31.0,Orchard Software Orchard Pathology,orchard software orchard pathology,1,1,0,0
O*NET,31.0,Order management software,order management software,4,4,0,1
O*NET,31.0,Ordering and purchasing software,ordering and purchasing software,1,1,0,0
O*NET,31.0,Ordering software,ordering software,1,1,0,0
O*NET,31.0,Organic synthesis planning software,organic synthesis planning software,1,1,0,0
O*NET,31.0,Orgmation iCare,orgmation icare,1,1,0,0
O*NET,31.0,OriginLab Origin,originlab origin,4,4,0,0
O*NET,31.0,Orion Law Management Systems Orion,orion law management systems orion,3,3,0,1
O*NET,31.0,Orpheus Technology Pro Writing Aid,orpheus technology pro writing aid,1,1,0,0
O*NET,31.0,Ortho Computer Systems ViewPoint,ortho computer systems viewpoint,1,1,0,0
O*NET,31.0,OrthoChart,orthochart,1,1,0,0
O*NET,31.0,Orthoease,orthoease,1,1,0,0
O*NET,31.0,Orthotic fabrication software,orthotic fabrication software,1,1,0,0
O*NET,31.0,OSI monarch/SGP,osi monarch/sgp,1,1,0,0
O*NET,31.0,OSI TrustWise,osi trustwise,1,1,0,0
O*NET,31.0,Otometrics OTOsuite,otometrics otosuite,1,1,0,0
O*NET,31.0,OTP ArmaCAD,otp armacad,1,1,0,0
O*NET,31.0,Outage management system OMS,outage management system oms,2,2,0,1
O*NET,31.0,Outboard engine diagnostic software,outboard engine diagnostic software,1,1,0,0
O*NET,31.0,OutlookSoft,outlooksoft,1,1,0,0
O*NET,31.0,Overland Conveyor Belt Analyst,overland conveyor belt analyst,1,1,0,0
O*NET,31.0,Oversight Insights On Demand,oversight insights on demand,1,1,0,0
O*NET,31.0,Ovid SilverPlatter WebSPIRS,ovid silverplatter webspirs,1,1,0,0
O*NET,31.0,Ovo Studios Ovo Logger,ovo studios ovo logger,1,1,0,0
O*NET,31.0,OWL Bookkeeping for Realtors,owl bookkeeping for realtors,1,1,0,0
O*NET,31.0,Oxford Reference Online,oxford reference online,1,1,0,0
O*NET,31.0,P-Sea WindPlot,p-sea windplot,1,1,0,0
O*NET,31.0,P-STAT,p-stat,1,1,0,0
O*NET,31.0,Pacific Solutions FloorRight,pacific solutions floorright,3,3,0,0
O*NET,31.0,Package location and tracking software,package location and tracking software,1,1,0,0
O*NET,31.0,Package tracking software,package tracking software,1,1,0,0
O*NET,31.0,Packet analysis software,packet analysis software,1,1,0,0
O*NET,31.0,Packet analyzers,packet analyzers,1,1,0,0
O*NET,31.0,Packet filter software,packet filter software,3,3,0,0
O*NET,31.0,Packet tracing software,packet tracing software,2,2,0,0
O*NET,31.0,Padlet,padlet,17,17,0,0
O*NET,31.0,Page markers,page markers,1,1,0,0
O*NET,31.0,Paint mixing and matching software,paint mixing and matching software,1,1,0,0
O*NET,31.0,Paintbrush,paintbrush,1,1,0,0
O*NET,31.0,Paisley AutoAudit,paisley autoaudit,2,2,0,0
O*NET,31.0,Paisley Cardmap,paisley cardmap,2,2,0,0
O*NET,31.0,Paisley Focus Control Assurance,paisley focus control assurance,2,2,0,0
O*NET,31.0,Paisley IssueTrack,paisley issuetrack,2,2,0,0
O*NET,31.0,Paisley RiskNavigator,paisley risknavigator,2,2,0,0
O*NET,31.0,Palantir Intelligence,palantir intelligence,1,1,0,0
O*NET,31.0,Palbridge Ubidesk,palbridge ubidesk,1,1,0,0
O*NET,31.0,PaleoMag,paleomag,1,1,0,0
O*NET,31.0,Paleontological Statistics PAST,paleontological statistics past,1,1,0,0
O*NET,31.0,PaleoTax,paleotax,1,1,0,0
O*NET,31.0,Palisade @Risk,palisade @risk,3,3,0,0
O*NET,31.0,Palisade Bond @nalyst,palisade bond @nalyst,2,2,0,0
O*NET,31.0,Palisade Evolver,palisade evolver,2,2,0,0
O*NET,31.0,Palisade StatTools,palisade stattools,3,3,0,0
O*NET,31.0,Palm Pal Transana,palm pal transana,1,1,0,0
O*NET,31.0,Palmtree EMS Field Reference Guide,palmtree ems field reference guide,2,2,0,0
O*NET,31.0,Palmtree Pocket EKG,palmtree pocket ekg,2,2,0,0
O*NET,31.0,Palo Alto Networks Next-Generation Security Platform,palo alto networks next-generation security platform,1,1,0,0
O*NET,31.0,PaloAlto Advertising Plan Pro,paloalto advertising plan pro,2,2,0,0
O*NET,31.0,Pan American Health Organization SIGEpi,pan american health organization sigepi,1,1,0,0
O*NET,31.0,PANalytical X'Pert Data Collector,panalytical x'pert data collector,1,1,0,0
O*NET,31.0,PANalytical X'Pert Epitaxy,panalytical x'pert epitaxy,1,1,0,0
O*NET,31.0,pandas,pandas,2,2,0,2
O*NET,31.0,Panopto,panopto,1,1,0,0
O*NET,31.0,Panorama NovaView,panorama novaview,1,1,0,0
O*NET,31.0,Panorama Technologies ModelWeaver,panorama technologies modelweaver,1,1,0,0
O*NET,31.0,Panoweaver Panorama,panoweaver panorama,1,1,0,0
O*NET,31.0,PANTONE ColorVision ProfilerPlus,pantone colorvision profilerplus,1,1,0,0
O*NET,31.0,PAR Technology SpaSoft,par technology spasoft,1,1,0,0
O*NET,31.0,ParAccel Analytic Database,paraccel analytic database,1,1,0,0
O*NET,31.0,Paradigm SKUA-GOCAD,paradigm skua-gocad,1,1,0,0
O*NET,31.0,Paragon Financial Services Paragon Financial System,paragon financial services paragon financial system,1,1,0,0
O*NET,31.0,Parallel Geoscience SPW,parallel geoscience spw,1,1,0,0
O*NET,31.0,Parallel systems software,parallel systems software,1,1,0,0
O*NET,31.0,Parameter Estimation PEST,parameter estimation pest,2,2,0,0
O*NET,31.0,Parasoft SOAtest,parasoft soatest,1,1,0,0
O*NET,31.0,Parature eRealtime,parature erealtime,1,1,0,0
O*NET,31.0,Parature eTicket,parature eticket,1,1,0,0
O*NET,31.0,Parbat,parbat,1,1,0,0
O*NET,31.0,ParentSquare,parentsquare,13,13,0,0
O*NET,31.0,PARI/GP,pari/gp,1,1,0,0
O*NET,31.0,Parking access revenue control system,parking access revenue control system,1,1,0,0
O*NET,31.0,ParTech PixelPoint POS,partech pixelpoint pos,1,1,0,0
O*NET,31.0,Partek Incorporated Partek Genomics Suite,partek incorporated partek genomics suite,1,1,0,0
O*NET,31.0,PARTHENON,parthenon,1,1,0,0
O*NET,31.0,Partial class generator software,partial class generator software,1,1,0,0
O*NET,31.0,PartMaker SwissCAM,partmaker swisscam,1,1,0,0
O*NET,31.0,Parts classification databases,parts classification databases,1,1,0,0
O*NET,31.0,Parts database software,parts database software,1,1,0,0
O*NET,31.0,Pascal,pascal,5,5,0,0
O*NET,31.0,Pason WellView Field Solution,pason wellview field solution,1,1,0,0
O*NET,31.0,Password cracker software,password cracker software,1,1,0,0
O*NET,31.0,Password management software,password management software,3,3,0,0
O*NET,31.0,Past Inspection Query PIQ,past inspection query piq,1,1,0,0
O*NET,31.0,PastPerfect Software PastPerfect,pastperfect software pastperfect,2,2,0,0
O*NET,31.0,Patch and update management software,patch and update management software,5,5,0,0
O*NET,31.0,Patch management software,patch management software,3,3,0,0
O*NET,31.0,PathLogix,pathlogix,1,1,0,0
O*NET,31.0,Pathlore LMS,pathlore lms,2,2,0,0
O*NET,31.0,Pathogen Modeling Program PMP,pathogen modeling program pmp,1,1,0,0
O*NET,31.0,PathogenTracker,pathogentracker,1,1,0,0
O*NET,31.0,PathView Systems Progeny,pathview systems progeny,1,1,0,0
O*NET,31.0,Patient billing software,patient billing software,1,1,0,0
O*NET,31.0,Patient charting software,patient charting software,1,1,0,0
O*NET,31.0,Patient documentation software,patient documentation software,1,1,0,0
O*NET,31.0,Patient electronic medical record EMR software,patient electronic medical record emr software,13,13,0,0
O*NET,31.0,Patient Health Questionaire,patient health questionaire,1,1,0,0
O*NET,31.0,Patient management software,patient management software,12,12,0,1
O*NET,31.0,Patient medical record software,patient medical record software,1,1,0,0
O*NET,31.0,Patient monitoring systems,patient monitoring systems,1,1,0,0
O*NET,31.0,Patient record maintenance software,patient record maintenance software,2,2,0,0
O*NET,31.0,Patient records software for personal digital assistants PDAs,patient records software for personal digital assistants pdas,1,1,0,0
O*NET,31.0,Patient satisfaction assessment software,patient satisfaction assessment software,1,1,0,0
O*NET,31.0,Patient scheduling software,patient scheduling software,2,2,0,0
O*NET,31.0,Patient tracking software,patient tracking software,4,4,0,0
O*NET,31.0,Pattern design software,pattern design software,1,1,0,0
O*NET,31.0,Pattern recognition software,pattern recognition software,3,3,0,0
O*NET,31.0,Pattern searching software,pattern searching software,1,1,0,0
O*NET,31.0,PatternMaker,patternmaker,1,1,0,0
O*NET,31.0,Patternmaking software,patternmaking software,1,1,0,0
O*NET,31.0,Patterson Dental Supply Patterson EagleSoft,patterson dental supply patterson eaglesoft,5,5,0,0
O*NET,31.0,Paychex payroll software,paychex payroll software,2,2,0,0
O*NET,31.0,Paycor payroll management,paycor payroll management,1,1,0,0
O*NET,31.0,PayData Advanced HR,paydata advanced hr,1,1,0,0
O*NET,31.0,Paylocity Web Pay,paylocity web pay,1,1,0,0
O*NET,31.0,Payment processing software,payment processing software,1,1,0,0
O*NET,31.0,PayPal,paypal,1,1,0,0
O*NET,31.0,PayPal Zettle,paypal zettle,1,1,0,0
O*NET,31.0,Payroll software,payroll software,17,17,0,1
O*NET,31.0,PC Dispatch,pc dispatch,2,2,0,0
O*NET,31.0,PC Weather Products HURRTRAK,pc weather products hurrtrak,1,1,0,0
O*NET,31.0,PC-Mapper software,pc-mapper software,1,1,0,0
O*NET,31.0,PC-Progress HYDRUS,pc-progress hydrus,1,1,0,0
O*NET,31.0,PCC EHR,pcc ehr,6,6,0,0
O*NET,31.0,PCC Pediatric Partner,pcc pediatric partner,5,5,0,0
O*NET,31.0,PCG Software Virtual Examiner,pcg software virtual examiner,1,1,0,0
O*NET,31.0,PCI Express PCIe,pci express pcie,2,2,0,1
O*NET,31.0,PCI Geomatics eCognition,pci geomatics ecognition,1,1,0,0
O*NET,31.0,PCI Geomatics Geomatica,pci geomatics geomatica,1,1,0,0
O*NET,31.0,PCI Geomatics software,pci geomatics software,1,1,0,0
O*NET,31.0,PCS Revenue Control Systems FASTRAK School Meal Software,pcs revenue control systems fastrak school meal software,1,1,0,0
O*NET,31.0,Pd' Programming Intersection Magic,pd' programming intersection magic,1,1,0,0
O*NET,31.0,PDF readers,pdf readers,2,2,0,0
O*NET,31.0,PDF Snake Easy Bates,pdf snake easy bates,1,1,0,0
O*NET,31.0,PDS Vista,pds vista,2,2,0,0
O*NET,31.0,PE INTERNATIONAL GaBi,pe international gabi,1,1,0,0
O*NET,31.0,PE INTERNATIONAL SoFi,pe international sofi,1,1,0,0
O*NET,31.0,Pear Deck,pear deck,6,6,0,0
O*NET,31.0,Pear Technology Fieldman Farmer,pear technology fieldman farmer,1,1,0,0
O*NET,31.0,Pearson Education PHStat2,pearson education phstat2,1,1,0,0
O*NET,31.0,Pearson PowerSchool,pearson powerschool,1,1,0,0
